Domain	Label	Rating	Review
Jewelry	POS	4	... but order a larger size than you think you 'll need , because the band be thick and since it be entirely stone there be not as much `` give '' as with a metal ring . this agate one be my favorite of the one I order , it look much neater than the picture show .
Jewelry	POS	5	this be a great product . it be just as describe and in excellent condition . great seller to do business with . thanks again .
Jewelry	POS	5	my husband keep lose he wedding ring so I think I would buy this one . he love it ... it stay on he finger . good quality ! thanks
Jewelry	POS	5	it be a very big ring that match the earring also sell on Amazon exactly . I get it in a size 6 and that be a little too big for my pinkie finger . I should have buy a size 5 . it dwarf my diamond ring and take away from they beauty because it have its own beauty . I honestly would not know that it be a cz ring unless I ask the owner . the cz 's surround the larger stone look fantastically real because they be the proper size for this ring and be not at all gaudy . just be sure of you ring size before you buy the ring .
Jewelry	NEG	2	look great and a good deal , but place of the stone could be better . one of the stone look like it be jam in so the housing be scrape and the stone seem out of place . like the way it fit and look good , but would not buy again .
Jewelry	NEU	3	now we see why the maker be call silver insanity . we buy the ring and it come today - it be beautiful . I take the rope bind the ring off and it come apart nearly instantly . we have be work on put it back together for 3 hour . there be no answer key with the ring , and apparently no key on the web . the maker will not take it back if it have be separate . so if anyone know how to put the dang thing back together , please email dunnhorn@yahoo.com
Jewelry	POS	5	just what I want and arrive in very quick time and it be love as a present . also it be package in protective fashion
Jewelry	POS	5	bottom line - my wife be thrill . she love all thing Celtic . I love all thing that provide a good value . I be skeptical because of the price point but be very happy with not only the item order and from this seller but be very happy with the fast delivery , and careful packaging . all my thumb be up for this transaction
Jewelry	POS	5	I buy two of these ring to fit on either side of my own platinum princess wedding ring to help anchor and to add to the ring . Perfect fit ! I have have a lot of compliment on my `` new ring '' .
Jewelry	POS	5	I receive the ring today , Feb 12 , after place the order on Feb 8 - fast delivery ! the stone be a very pretty clear light blue , and while the metalwork have some flaw , you can not tell unless you be really examine it . for the price , this ring be perfect ! just what I be look for , fit great , and look great !
Jewelry	POS	5	this be a beautifully-detailed ring , and the blue topaz be lovely . highly recommend as a purchase if you love fine jewelry .
Jewelry	POS	5	the ring arrive faster than I expect . it look great and I already have comment on how nice it be .
Jewelry	POS	5	five year and counting , that be how long my wife and I have be marry and she still think she engagement ring be real . well , I owe it all to the jewelry magician over at Gem Avenue . have to get marry be bad enough , but no way be I go to shell out the long green for a relationship I be not even sure be go to last . so when I find out $ 7.99 be all I have to cough up to quiet down my old lady and lock in a cush job at she Dad 's cardboard box factory , it do not take I long to pop the ol' question . Criminy , I spend more on the dinner at Bennigans than I do for the ring . it be that darn potato skin appetizer that put I over . Anywho , she totally go for it , and to this day she still think it be a genuine carat diamond . sure , she only have one good eye result from a freak macrame accident , but she family and friend seem to have buy off on it too . and when the old conscience flare up and I start to think maybe my whole marriage be base on a big lie , I like to tell myself that I be not fool my wife so much as I be embrace a new cost save technology .
Jewelry	POS	5	this ring be gorgeous and incredibly frustrating until you finally figure it out . another reviewer leave write instruction for how to solve the puzzle , but I find those to be impossible to follow . so once I get it I decide to make a video for anyone too frustrated with the ring . it be available on youtube ... -lrb- ... -rrb-
Jewelry	POS	5	love this product . it be very beautiful and elgante . look like I spend more then I do .
Jewelry	POS	5	I want a classy piece to wear on my right hand for work when I be wear gold . I find that I will end up wear this outside of work . very classy look
Jewelry	POS	5	great product ! I love the ring and the service provide by the company ! they be very generous with fast delivery !
Jewelry	POS	5	I be very impressed with this 3-pc . Smokey Quartz set . Pretty enough to give to my best friend . not too small , and really beautiful . just right . thank you !
Jewelry	NEG	2	the ring itself be pretty and sturdy , but beware what size you order because despite use a size chart , the actual puzzle ring never come in the right size . I waste a lot of time and money try to get the right size because the customer service be really slow and unhelpful . unlike some better puzzle ring website I have see , this one do not offer any guide or suggestion for choose the correct ring size .
Jewelry	POS	5	I love my new ring ! it come earlier then the estimate delivery date . it be a moderately small size , definitly delicate enough for a woman . it look just like it do in the picture . I be concern about size , and that the nine would be too small , but it fit perfectly ! when I use the size chart , I measure a comfterably loose ring , and be a size ten . however , this ring I buy in a nine and it fit perfectly , with a comfterable amount of space . I would definitly reccomend this ring !
Jewelry	NEG	2	i recieve the ring today just now actually and i notice it be a for prong ring not six and the stone be loose i hope i can get it fix i really want to where this ring . the reason the stone be loose be because the prong be bent if i can straighten it out i might be able to where it . dissapointed
Jewelry	NEU	3	this ring be as highly polished and well proportioned -lrb- we have all see bad dolphin ring , I be sure -rrb- as it appear . so , it be lovely . the only problem I have with it be for the price it be very light weight . the photo do not show that the underneath of the dolphin be hollow so I be disappoint with that surprise . . again , for the price . however , as I say , the up side be be that it be a lovely ring , my daughter like it and Eve 's addiction do a quick delivery with a lovely velvet bag and pretty box too .
Jewelry	POS	5	my title explain it . such a good ring for such a small price tag . I be really blow away . if you be into elephant and ring , get this !
Jewelry	NEU	3	I recive the ring withn the postal time set by you . I have notest that the ring have tarnish over the last few week and would like to know what I could clean it with . other then that I be happy with the ring .
Jewelry	POS	5	this ring be beautiful ! I order this for my daughter as a gift . she absolutely love it !! she wear it every where she go and receive complement from many people . the stone do not go completely around the ring as it may appear . there be approximately 13 stone , and they be all georgous . I highly recommend this ring !! Eve 's addiction be also prompt on delivery . great company !
Jewelry	POS	5	it look real enough to pass and even if it do not I would not care -- it be just " bling " and wear it make I feel special ...
Jewelry	POS	5	I buy this ring when , during my pregnancy , my wedding band become too tight . the ring be gorgeous ; I have get several compliment , and always enjoy the surprise when I tell people this be not my ` real ' ring . it have stay sparkly , too , despite the wringer I put it through : no nick or scratch , and it clean quite easily after I get some lotion between the stone .
Jewelry	NEU	3	I really like the picture , the hand be PRNOUNCED and heart stand out-said 1\/2 '' which I think WAS A GOOD SIZE , QUITE DISSAPOINTED when i got it , it be very SMALL , more like for a 10yr . old , hand be barely noticeable and ring seem lack from what I expect , SORRY .
Jewelry	POS	5	I love this ring and would order again from the company . it arrive as schedule and be exactly as advertise .
Jewelry	POS	5	when I see this ring I know I have to have it ! when I get it , it be more beautiful then I ever could imagine ! Spoon ring be really differant in so many way . you feel proud just to wear one ! I be glad that I choose this one to be the first of my new collection of spoon ring .
Jewelry	POS	5	I purchase this ring during a auction & get it around $ 36 . when I get it I be really surprised that it be so cute since I wear mostly small thing & fall in love with it right away . I wear it when I be get my gall bladder remove & the one tech say that she love it , that it be really dainty . it change colors-blue in the sunlight & purple in ultraviolet lighting . nice little ring .
Jewelry	POS	5	Came right away . fight perfectly on my pinkey . a must have for young girl and woman who like this jewerly .
Jewelry	POS	5	this be the second year I buy celtic jewelry and my wife just adore it . for the price this stuff can not be beat and will last if u do not ruffhouse it . yes I like it much and I think i 'll buy some for I .
Jewelry	POS	5	I buy this ring because I be unable to wear my 14k gold wedding ring due to a allergy . it be well worth the money . it look very expensive despite only cost $ 20 . I could not be happier , I love look at it and the best thing be it do not bring my finger out in a rash because it be silver .
Jewelry	POS	5	I be so pleased with this ring ! it be even prettier than the picture show . it come fast , and be package beautifully .
Jewelry	POS	5	I buy the ring for my best friend and get myself the cubic zirconium one & they look so good ! the rock kinda big but it be suppose to be like that & it be a good price . very satisfied with the purchase : -rrb-
Jewelry	POS	5	perfect pricing for this ring ! Pretty ! deliver quickly & in great condition !
Jewelry	POS	4	this be a nice ring , but the cz be too big for I . I buy this and the .925 sterling silver princess cut cz -lrb- from Gem Avenue -rrb- as engagement ring because some of the review mention that the ` stone ' on this ring be a little larger than expect . I want a small -lrb- less than 1k stone -rrb- , and this be just too big on my hand . I have originally really want a round-cut but the princess-cut have a smaller ` stone ' and I actually end up like the cut better after compare the two . this be still a nice ring for the money though ! Gem Avenue 's shipping be quick also !
Jewelry	POS	5	I order this ring for my daughter . it arrive before the expect time and look exactly as picture .
Jewelry	POS	4	ring be exactly as picture . the stone be a nice size , not too big and not too small . I wear a size 7 and this fit perfectly . it be light weight and comfortable to wear .
Jewelry	POS	5	the picture do not do the ring justice . it be stunning and my wife absolutely love it . I plan on buy from this `` store '' again soon .
Jewelry	POS	5	this be a inexpensive ring for a great price . it be a good buy for a h niece who love she celtic heritage and the color blue !
Jewelry	NEU	3	it be a pretty ring , but it turn color on my granddaughter finger . ??? the ring itself turn black on the back side , so I would not recommend this ring .
Jewelry	POS	5	I buy this ring as gift and the person I buy it for love the ring . the delivery be quick and all other aspect of the order go great .  black Onyx Celtic Claddagh Sterling Silver ring -lrb- size 6,7,8,9 -rrb-
Jewelry	NEU	3	I like this ring but it be too fragile to really wear . Mine come and within a couple of day break . now I have to try to find a way to fix it .
Jewelry	POS	5	this be a very big ring - it draw a lot of comment . it be also very comfortable to wear , and not as heavy as you might think . the ring , as some other commenter say , run large - if i have it to do over again , I would order a size smaller than I measure out at - fortunately I have a larger alternate finger to wear it on ! it be strong and durable , and pewter be a softish metal , the scratch and nick blend back in a few day on they own - you would be hard press to bend this out of shape though . great value , nice item .
Jewelry	POS	5	I be concern the stone would stick up too high on my finger instead it be the perfect height . I be concern about order off the internet but I be very pleased with the speed of service and the quality of the topaz be very good .
Jewelry	POS	5	when we get engage , the future hubby want a ring to wear of he own . we look a lot of place and decide on this one - when I contact the company they be quick to respond and allow we to customize we order through amazon . we get this ring but with a blue acrylic inlay stripe . he love it - and it come quickly . the acrylic will wear out but the company will refill it for the cost of shipping . it be light and it sing when he drop it in the kitchen or on the table - we be definitely happy with it for the price .
Jewelry	POS	5	we get this ring for my wedding dec 9th since time and money be important . I figure it would turn my hand or look dull , but not at all . its almost a new yr and it still look great with my platinum engagement ring !!!!!!!!!!!!!!!!!!
Jewelry	POS	5	I order this ring and it come right on time and it be just as beautiful as in the picture . I be very happy with the ring .
Jewelry	POS	5	well make , sturdy , not like some of these flimsy puzzel ring that break , look even better on the finger than in the photo .
Jewelry	NEG	2	silver on bottom of ring paper thin and come with mark on it . very poor quality the top of ring be nice .
Jewelry	POS	5	hello , I have have many thumb ring but I truly love this one . I buy it and wear it for quite awhile and then give it to my daughter in law who love it . she lose the ring , so I order she another and one for I , too .
Jewelry	POS	5	buy this ring for my fiancee when arrangement for I to get a genuine family heirloom art deco ring for she fell through -lrb- long story -rrb- . see the picture and instantly click on it to buy it . beautiful . then I see the price and be fear-stricken . I think , `` there be no way , for that price , this ring be go to look like anything except something that come out of a gumball machine at the supermarket . '' well , let I tell you , it be absolutely stunning . the setting be magnificently detail and the enamel inlay add a very unique touch . my fiancee could not be happier and absolutely love it . the seller be also very accommodate when I have to change the shipping address because I be travel when it be schedule to be deliver . all thing consider , it be a magnificent ring , and the buying process be swimmingly flawless . my fiancee want `` something pretty , '' and she get it . highly recommend .
Jewelry	POS	5	I order three of these ring base on other people 's review . they be very pretty , a nice weight , and everyone love they ! I would recommend this ring .
Jewelry	POS	4	I be very satisfied with the product . it be not so fragile that it will break or bend quickly , but it have a nice , delicate look to it .
Jewelry	POS	5	I read the previous review . almost do not order it . I be glad I do , its what I be look for . a nice low price ring to wear to work . the flat cut set make it good , can not get any prong stick in glove so you do not lose the setting easily . simple silver design be highly appreciate . and the size run true . I get what I order .
Jewelry	NEU	3	when I receive this ring , I be very happy with the design , and the look of the sterling silver . unfortunately I do not receive a nice garnet in the setting . it be not even RED ! I receive a orange garnet , which quite upset I because my other ring I wear be a deep red garnet .
Jewelry	POS	4	the ring be beautiful the stone be the same width as the band so from above it look like a band but it be pretty and shiny so if you have small hand like I or dont want anything to large or be just on a budget this be the perfect ring .
Jewelry	NEU	3	I purchase this item in November of last year for my son as a birthday present . he be thrill to have it and immediately use it . after 4-7 use , it break in half . it do look great . but , it be poorly make at the joint . I do not know if I will recommend this product to anybody ?
Jewelry	POS	4	sterling silver Heart Solitaire Pink Topaz Ring  great for a teen gift , or just to show you care .
Jewelry	POS	5	this ring remind I of my mother 's ring she use to own when I be a child . it be a beautiful stone , perfect for my large hand ! definitely recommend this purchase if you like 'em big & beautiful !
Jewelry	POS	5	I love this ring and I hope my daughter do to . if not i will keep for my self . i love the ring
Jewelry	POS	5	I take some time on the site to pick out the correct size stone and design of ring . I be amaze at the quality and workmanship receive . the order be receive in a week to my surprise .
Jewelry	NEU	3	great gem crappy cheap band great for the price . run a little small . so size up a half or so .
Jewelry	POS	5	my bf buy this ring for replace my steal promise ring . it be absolutely gorgeous in person . the picture hardly do it justice . it sparkle almost as wonderfully as a real diamond . in any light it be eye catch ^ , ^ I be very happy with it . you will not be sad if you get this ring . it come in a very timely manner , we get it in just a couple day and we pay for standard shipping .
Jewelry	POS	5	this little ring come in several color , be very comfortable to wear , and do not get in the way of daily life .
Jewelry	POS	5	I buy one expensive platinum + diamond ring for my wife that we afraid it would get damage from wear it everyday , but instead she would wear it on special occasion . on the other hand , the sterling silver cubic zirconium ring would be okay for everyday wear . it have fool some of my wife 's friend into believe that it be a expensive one . I do not know it would fade\/tarn like other reviewer indicate . Time will tell , but for the price it probably worth it . only one thing , I wish the seller would send\/mail out the ring asap since we know how much a $ 4.99 shipping cost would be for this light weight item be ... similar seller charge for only $ 2.99 for similar item ... then the seller should keep in mind of the buyer expectation and you know what I mean ...
Jewelry	NEG	2	in the picture show here the ring look big and clear with shiny diamond , but in reality it look like a fashion ring someone would by for $ 5 . I order a size 6 , which be small obviously . but the cz , they be so small and u can bearly see they , and they dont sparkle like the picture show . the metal be shiny , i like it . some people say it look cheap but that be they opinion . the delivery and packaging be excellent . it come in this cute red box and arrive in 1 week .
Jewelry	POS	4	this be a very pretty little ring . from a distance , it be very deceiving . the only thing be that it do have a slight -lrb- very slight -rrb- white tinge to it , which be actually kind of pretty . it be fool a few people so far and you can not beat the price .
Jewelry	POS	5	I agree with the other poster . . this be a gorgeous ring . . I even put a little bleach on it , to see if it would discolor , and it do not . . a lovely piece . . Palm Beach jewelry be very nice . .
Jewelry	NEU	3	I truly have a love-hate relationship with this ring . it look really beautiful and I must admit that I fall in love with it the first time I see it . on the other hand tho , it be very impractical -lrb- but that be kinda obvious -rrb- and even worse , the `` stone '' fall out -lrb- without I notice -rrb- very soon -lrb- it be sorta shaky before and it be bind to happen sooner or later -rrb- ... ... but I still buy it again just to have it -lrb- which be , believe it or not , not something I usually do -rrb- ... so there you go ...
Jewelry	POS	5	the ring be very pretty -- a good size -lrb- neither `` flashy '' nor too small -rrb- . the stone be sparkly and the overall appearance be that of a much more expensive item .
Jewelry	POS	5	this be a lovely ring . it be well make and I love the design . I have have mine for a month now and I have have no loose stone or problem with the band . it be very nice !!
Jewelry	POS	5	I must admit . . I be a little concerned the ring wouldnt look as nice as the picture when I order it . . but the price be so great I couldnt pass up try it . it be a wonderful piece . I be totally thrill when I see it . . couldnt help think how much my daughter be go to love this at christmas . Infinity jewelry be the only thing she ask I to find for she and I know she be go to love this . I buy a sterling silver necklace at target & wasnt totally thrill with it when I buy it , but it be the only infinity item I could find in a store . this be a piece I know she will be totally happy with and so will you ! Dont hesitate to buy it . . you will love it , especially when the price be so little and the ring be so pretty !
Jewelry	POS	5	great item and I be still wear it , love marcasite jewerly and wash dish sometine be forget I have it on .
Jewelry	POS	4	i think this ring be very cool , but when i get it , it be way too big and i can not wear it ! I see now where the sizing be list , but i would suggest put it much higher or maybe even in the title . the ring be awesome though !
Jewelry	POS	5	this be a beautiful ring . I be even wear it right now ! the ring may be synthetic , but it show the variation in color and stand out to people around you . the shipment be packed safely and arrive before the estimate date . a wonderful addition to my jewelry .
Jewelry	POS	5	my husband and son give I this ring for Christmas . it be absolutely gorgeous . very well make and beautiful on my finger . I love it !
Jewelry	POS	5	you have to know when you buy this that it be fragile and it be synthetic . if you do not know these two thing , either you be not read the product description or review or you be not pay attention . with that be say , this ring have a almost hypnotic quality . the color and the way it catch the light make it glow . this ring be beautiful , but fragile .
Jewelry	POS	4	I love this ring ! it be stylish and do not leave a green ring around my finger . the only reason I give it 4 out 5 star be because it run really small . I order it to put on my pointer finger and it be too small even though I order it in a size 11 -lrb- 3x the size of my actual ring size -rrb- . but it fit my middle finger well and I wear it everyday !
Jewelry	POS	4	I love this ring , I really do . it be absolutely gorgeous . the only problem be that so far i have already lose three of the stone it in . it still look ok , but lose those stone definately dissapoint I . I still wear it almost every day though .
Jewelry	POS	5	I choose silver bcz it will not look gaudy and noble . be a mortal , I prefer wear sth plain but pure and clean . I be so happy to have find this ring . it be not shine and glare . rather , it look gentle and elegant with nice shape . once feel `` blur '' from the ring surface , just simply wear it and wash you hand with regular cleasing agent and it resume its freshness ! every friend of mine who see this tol I that I buy the right thing and it fit I perfectly !
Jewelry	POS	5	I order this ring for my daughter-in-law who love butterfly . I be a bit nervous because I order it late around the 18th of December . to my surprise it be ship immediately at regular shipping price and it arrive on the 23rd !!! wow . the service be excellent and the price be right . thank you !! l.y
Jewelry	POS	4	the black band in the center be not black at all ; it be actually a very light gray that look more like unpolished silver . however , it be still a very handsome ring and fit comfortably . I receive it in 4 business day , and I choose standard shipping .
Jewelry	POS	5	I think it would be cool to have a white thumb ring , because I have a red and black one as well . I do not know how gorgeous this ring would be the instant you place it on you finger . it literally have a glow around the rim and on you skin when you put it on , either if you indoors or out in the sunlight . any kind of light make the ring sparkle like a rainbow . really beautiful ring and I have so many people comment on it . a must for you collection !
Jewelry	POS	5	I purchase this ring during my pregnancy when my finger be too swollen to wear my real engagement ring . to a casual observer , the ring look real , the stone have a nice sparkle , the setting be secure , and the band -lrb- although slightly lighter weight than gold would be -rrb- be attractive and a good simulation of white gold . the product description say it be between 0.925 and 1 carat , but in actuality it look about 1.3 carat . I have only own it for a week , so I can not speak to how it wear long term , but I work in a hospital and wash my hands\/use hand gel multiple time per hour and so far it still look great . also , you can not beat the price . would definitely recommend .
Jewelry	NEG	2	the peridot in the center be yellow color rather than green . . it really look more like five dollar costume jewelery than something worth spend $ 34 on . total rip off , do not buy it .
Jewelry	POS	5	the first review on this ring set my heart on buy it for my boyfriend , and he love it ! the picture be not nearly as beautiful as the ring be in person , and it be the perfect size for a man to wear .
Jewelry	POS	5	great simple ring with stone that be secure . I seldom take my jewelry off so this fact be important and the ring have be all I hope .
Jewelry	POS	5	I have be look for a emerald cut cz ring for a long time . this ring do not disappoint . the middle stone be a tad large , but not garish . there be 2 emerald cut cz on each side of the center stone . it look much better in person than in do in the photo !
Jewelry	POS	5	I love this ring ! it be sooo shiny & sparkly . it be beautiful . I always get compliment on it . and the price be so worth the money . it be soo cheap ! I love marcasite stone . I be able to purchase a bracelet from target with the same stone and marcasite . so now I have a set . you will not regret purchase this ring . and it come in a beautiful box with a bow .
Jewelry	NEU	3	I find this ring to be a little disappointing in person . the quality be good , and the weight be ok , but not as heavy as a solid s\/s ring due to the spinner ! I notice right away that the area behind the greek key design be not black -lrb- as depict in the picture , -rrb- but rather a light matte gray . it be funny , but I take a quick shot of it with my `` Photo Booth '' camera build into my MacBook pro , to include as a attachment , but alas it too look darker in this shot than it do in person . ship be quick , customer service be pretty responsive . overall , a happy purchase , I 'll keep it and be wear it as I type this review .
Jewelry	POS	5	love love love it ! exactly what I be look for and fit like a charm . no green finger with this gem !
Jewelry	NEU	3	it be a pretty ring , but it be not make in Ireland ... it have Thailand stamp on the inside of the band . I would much rather have have a REAL Irish Claddagh .
Jewelry	POS	5	I receive my turquoise band today . it come in a beautiful pink box with bow on top . the band be lovely . I be go to order another one .
Jewelry	POS	5	while I do not own this ring -lrb- but I soon will -rrb- , I have see it in person and it be indeed a lovely ring . the picture do not do it any justice . and as a previousl reviewer indicate - you can not tell if it be a sapphire , etc. . when it hit the light there be so many different color to this ring ... simply gorgeous ! and it can definitely hold it be own against more costly ring !
Jewelry	NEG	2	really love the ring , but the stone be not secure in place and fall out after a few day . I have still not get around to have it repair . disappoint because I love the design , but be warn that you stone may fall out too . I be just lucky to save the stone .
Jewelry	POS	5	my fiance propose with this ring and I be totally smitten with it ! I be anti `` real '' jewelry from jewelry store so this be absolutely perfect for I . it be gorgeous in its simplicity and I love the way it sparkle -lrb- especially in the sunlight ! -rrb- I often find myself admire it . it be nice and light weight . I get compliment on the ring by other lady a lot as well .
Jewelry	POS	5	i love this ring it look just like the picture and have not leave my finger since i get it . the fit be perfect and i get it in good time .
Jewelry	POS	5	I buy this for my son to give he girlfriend as a promise ... lol if she only know ! what a great good deal I get on it . . this be my 3rd purchase from gem ave , and I have to say I cant wait to buy again ! everything they have-sell be nice and affordable ! shipping be lighten fast !!!!
Jewelry	NEU	3	in the picture the ring appear mostly white , and well half mine be whitish and the other half be translucent. , so i be a little upset at that , but it be a $ 5 ring so you get what you pay for . do not feel like plastic to I , feel more like glass and have a neat glow . biggest downside be it be massive thickness . i buy both this ring and the onyx band and the onyx be much thinner and comfortable and you could forget you wear it . I feel the moonstone be there the entire time i have it on .
Jewelry	NEG	2	nice ring good quality piece feel heavy not flimsy , for the price , but it lose its shine and luster 3 day out the package .
Jewelry	NEG	1	real jade do not break by simply try to squeeze it on a finger ... I seriously doubt this item be genuine jade as the seller claim it to be .
Jewelry	POS	5	great look ring . I like thing that be different -- not the every day run of the mill . it be a fun ring !!!
Jewelry	POS	5	the ring be absolutely beautiful ! the stone and the ring be both flawless . it even arrive in a small , heart-shaped gift box with a bow on top which make it perfect for present to my wife on we anniversary . I could not be more pleased . thanks .
Jewelry	POS	5	I be so happy with this ring ! the actual ring look just like the image , except the stone be lighter than I expect it would be , but not a problem . it be still very beautiful . I love the setting ; it sit on the finger at slight angle and I love the way it look . the ring run a bit on the small side for I , so you may want to consider that fact if you decide to purchase this ring .
Jewelry	POS	5	great product and fast service . would def order from they again . we want inexpensive ring that look plain but nice for everyday wear . very pleased with the ring .
Jewelry	POS	4	it be a beautiful ring . I would love to have it in 14k gold if I can find it . this ring could be wear with anything .
Jewelry	POS	5	its a great ring . it fit nicely and everything i have no problem with it at all . i lose it though which be my own fault , but im mention this to bring up the point that its not worth buy again . some thing be if you can afford it and this isnt it -lrb- unless you really like gorilla -rrb-
Jewelry	POS	5	I have have this ring for a few week now and it be still very shiny . I would highly recommend this ring . very pretty and can easily pass as a real diamond , why waste money on a real one . size of stone be perfect not too big , not too small .
Jewelry	POS	5	I love this ring . it be fun and it look nice . I get compliment about it every time I wear it .
Jewelry	POS	5	I originally order this for my girlfriend 's birthday but i be not able to wait that long . I open it up when it first arrive . at first i be unsatisfied since it have look cloudy . think I have fail I simply leave it by the window and go to workout . two hour later I be ready to pack it up and return it when I have actually notice the diamond be radiate and the coral itself make a impression on you . -lrb- I myself put it on since we have similar finger size -rrb- all I can say be , the reaction on she face be speechless . I be scared but then reassure as she leap to my arm . Woohoo ! oh yeah ! free gift , bracelet ? why not !
Jewelry	POS	5	'  irish friendship \/ Love Claddagh Ring in Sterling Silver size 6 , # 2601-6  delivery be prompt .
Jewelry	POS	4	my husband pick this ring out because he think it be cool that titanium be so strong . well , yes , but 6 year and too much pizza and it no longer fit he . that be he fault , but titanium 's strength be also it be weakness . you can not re-size it if you need to .
Jewelry	POS	4	order this as a temporary replacement for my actual engagement ring and to wear when I be out hike and do other stuff where lose my ring would not be cool . it be perfect and the price be perfect . most people do not even know that it be not the real thing .
Jewelry	POS	5	look just like the picture : big rock and shiny band . i just get it so hopefully it be last I a while because it be very cute & feminine . the rock be large but it be okay : -rrb-
Jewelry	POS	5	I love this ring only complaint be that it have get catch on my clothes and bent . I be pretty hard on ring though and it have not break yet . so , that to I show it be make durable .
Jewelry	POS	5	buy this for my teenager who like the vintage spoon ring but love this one even more and will not take it off ! non-adjustable but fit she finger perfectly so it be not a problem . very detail and quality .
Jewelry	NEG	2	the ring be not very durable . the `` sterling silver '' be very malleable . which lead I to believe it be not actual silver , but silver plate instead . the ring be pretty and I buy it to match my sister 's red garnet celtic cross necklace for she birthday , but the ring do not last more than a month .
Jewelry	POS	5	this be the 3rd ring I bring from gem , the stone itself be flawless , the band be very nice and its silver , the price be far below what I think they could charge , the very same ring in my town retail for 29.00 , they be sell it at a discount for 19.95 , gem charge 6.99 . . and there jewelery be beautiful . . there ring look far better then the photo make they out to appear . they have win my business on these level , PRICE , QUAILITY , SERVICE , thank you gem . . please keep my email and let I know of future product and sale !
Jewelry	POS	4	I buy this cheap ring -lrb- $ 14 include shipping -rrb- to try jewelry on amazon , and work perfect . my wife have this ring for over 3 year and it still shine like new . the Zirconia be a bit scratch , but for the price be excellent . just be careful with the size , accord to the chart my wife be 10 , but when she get the ring it be too big , she be a 9 . it be better to go to a jeweler to get the size .
Jewelry	POS	4	I give this ring to a friend from college . although I be slightly disappoint by how small the ring be , she have dainty hand and it fit perfectly . the stone be a beautiful deep red , and the silver work be intricate and well do .
Jewelry	POS	5	be more beautiful in person than picture . very happy and so be hubby when I give it to he . would definitely order from again .
Jewelry	POS	5	this be a inexpensive ring that be well make . Perfect for a January birthday daughter who love all thing celtic !
Jewelry	POS	4	I really like this ring . it be very pretty and just the right size for I . the silver be very thin , however , and bend very easily . I put it on my middle finger , and when I take it off , it be bent out of shape . the good thing be that it be bent to mold to my finger and be very comfortable , even for be so wide .
Jewelry	POS	5	this be such a pretty little ring ! even on my small hand it do not overpower . I have even accidentally order one that be too big , but Taos call I and gladly trade it for a smaller one . I would gladly buy from they again !
Jewelry	POS	5	the only thing I do not like about the ring be that the stone be a bit too big for -lrb- for I -rrb- . I like the smaller stone and do not realize it would be this big . but ... it be a nice ring for the price . the cz look real .
Jewelry	POS	5	I have fall in love with this ring . absolutely gorgeous . a stunner . I get this in a size 7 and it fit perfectly . the pink topaz be so sparkly . the silver look expensive and match the pink so well . this ring look very high quality . I can not believe that I get this ring for such a low price . I think this be a fantastic value . I have not take this ring off since I get it this morning .
Jewelry	POS	5	this ring be more than I expect ! it be a wonderful piece . I have win it everyday since I get it and have have many compliment on it . people love try to figure out how to put it back together . the photo 's be great but it look better once you slip it on . a great product .
Jewelry	POS	5	great ring !!!!!!!!!!!!!!! : -rrb- love it get it on time can not ask for any thing more then at right ??????!!!! will order angain soon
Jewelry	POS	5	I like this ring very much , it be just a tadbit smaller than I expect . but it be good for the money .
Jewelry	POS	4	product be as describe , I be happy with the ring and play with it often . I do warn you its a bit larger on you finger then a normal ring . when it be first take out the spinner jam a little but with repeat use it spin just fine now . Hope this be able to help .
Jewelry	POS	5	I really like or i can say love my product which be a ring from this company it be very beautiful and pretty . the service here be incredible and what i really like about it be how well they parcel the product . they be awesome and i have they 100 percent for there service .
Jewelry	POS	5	I have have no problem call this ring one of my most beautiful silver insanity ring ever . the elliptical shaped stone be a glittering light periwinkle stone that dance with a inner fire . the silver band be sturdy and strong , yet dainty . the celtic design on the side add a very nice , signature silver insanity touch . very comfortable ; I forget it be on until someone give I yet another compliment ! the sizing be absolutely perfect , and I would recommend this ring to anyone . silver insanity be a dependable brand for all sort of ring . this ring be one of they best . it will not disappoint ! all this quality in one ring just blow I away ! it be totally worth the money .
Jewelry	POS	5	this be a very pretty piece , you must keep it clean however , or it lose it be beauty . I love it !
Jewelry	NEU	3	it be much smaller than it appear on the site . it be a beautiful pill box , but you can only fit about 4 round aspirin otherwise it will not close . -lrb- and do not even think about try to get gelcap or larger pill in there ! -rrb-
Jewelry	POS	5	I want to buy a claddagh ring for my son - and come upon this ring . when it arrive , I really be in awe of just how beautiful it be ! it be a larger , more bold ring - definitely more masculine . this be a gorgeous gift for someone look to buy a quality piece of jewelry for someone they love . it be too bad that the ring will eventually be outgrow because my boy be only 12 . hopefully I can have it resize later or find another one that be this nice !
Jewelry	NEU	3	my son buy this ring for I via Amazon . it be nice but it be too small and too thin . it would be nice for a girl not for a adult woman .
Jewelry	POS	4	... but order a larger size than you think you 'll need , because the band be thick and since it be entirely stone there be not as much `` give '' as with a metal ring . I order two jade ring and one of they break the second time I put it on . Jade 's not as durable as the other stone they offer . I recomm the agate one as more sturdy .
Jewelry	NEU	3	it be a decent product but the picture of it be a little deceive from what be actually deliver .
Jewelry	NEG	1	go to a local jewelery shop . ring sizing be not possible on line , and this company take zero responsibility for the fact that you will most likely get it wrong . it bring a significant amount of misery to what be a very special day for I .
